CODIGO MUNICIPIO,NOMBRE MUNICIPIO,NIDOS 2020
48001,AbadiÃ±o,9.635679244995117
48002,Abanto y CiÃ©rvana-Abanto Zierbena,10.32904052734375
48911,Ajangiz,15.368266105651855
48912,Alonsotegi,9.719823837280273
48003,Amorebieta-Etxano,9.608575820922852
48004,Amoroto,14.583199501037598
48005,Arakaldo,10.280667304992676
48006,Arantzazu,14.115917205810547
48093,Areatza,10.204322814941406
48009,Arrankudiaga,31.53306007385254
48914,Arratzu,14.649591445922852
48010,Arrieta,17.556682586669922
48011,Arrigorriaga,11.097631454467773
48023,Artea,20.955259323120117
48008,Artzentales,19.37467384338379
48091,Atxondo,7.567961692810059
48070,Aulesti,18.764394760131836
48012,Bakio,38.78438949584961
48090,Balmaseda,16.71722412109375
48013,Barakaldo,12.401848793029785
48014,Barrika,16.472562789916992
48015,Basauri,10.088338851928711
48092,Bedia,9.935752868652344
48016,Berango,10.943174362182617
48017,Bermeo,10.501693725585938
48018,Berriatua,11.650094985961914
48019,Berriz,10.253150939941406
48021,Busturia,11.211284637451172
48901,Derio,11.992156982421875
48026,Dima,11.36906623840332
48027,Durango,13.77398681640625
48028,Ea,22.984119415283203
48031,Elantxobe,13.149666786193848
48032,Elorrio,12.552056312561035
48902,Erandio,15.239457130432129
48033,EreÃ±o,11.828577041625977
48034,Ermua,9.678327560424805
48079,Errigoiti,16.648618698120117
48029,Etxebarri,9.909717559814453
48030,Etxebarria,21.644149780273438
48906,Forua,24.783823013305664
48035,Fruiz,17.032512664794922
48036,Galdakao,13.465744972229004
48037,Galdames,24.743879318237305
48038,Gamiz-Fika,17.515384674072266
48039,Garai,12.541339874267578
48040,Gatika,15.239801406860352
48041,Gautegiz Arteaga,23.22663688659668
48046,Gernika-Lumo,18.147878646850586
48044,Getxo,10.642778396606445
48047,Gizaburuaga,11.312314987182617
48042,Gordexola,20.723936080932617
48043,Gorliz,12.720982551574707
48045,GÃ¼eÃ±es,17.919931411743164
48048,Ibarrangelu,18.669403076171875
48094,Igorre,11.237483978271484
48049,Ispaster,20.789613723754883
48910,Iurreta,17.467260360717773
48050,Izurtza,12.612960815429688
48022,Karrantza Harana/Valle de Carranza,11.880382537841797
48907,Kortezubi,16.387123107910156
48052,Larrabetzu,18.858909606933594
48053,Laukiz,11.17372989654541
48054,Leioa,13.731971740722656
48057,Lekeitio,11.151920318603516
48055,Lemoa,11.25191879272461
48056,Lemoiz,12.259326934814453
48081,Lezama,45.787227630615234
48903,Loiu,14.190987586975098
48058,Mallabia,9.83980941772461
48060,Markina-Xemein,13.612071990966797
48061,Maruri-Jatabe,27.309309005737305
48059,MaÃ±aria,15.922910690307617
48062,Mendata,13.841748237609863
48063,Mendexa,16.29926300048828
48064,MeÃ±aka,21.337623596191406
48066,Morga,18.954696655273438
48068,Mundaka,11.479334831237793
48069,Mungia,19.00127410888672
48007,Munitibar-Arbatzegi Gerrikaitz,13.780425071716309
48908,Murueta,12.663040161132812
48071,Muskiz,10.868731498718262
48067,Muxika,42.969722747802734
48909,Nabarniz,11.790307998657227
48073,Ondarroa,10.983407020568848
48075,Orozko,11.987269401550293
48083,Ortuella,10.338202476501465
48072,Otxandio,8.193514823913574
48077,Plentzia,10.577792167663574
48078,Portugalete,10.921278953552246
48082,Santurtzi,10.10435962677002
48084,Sestao,11.047873497009277
48904,Sondika,11.9808349609375
48085,Sopela,10.626622200012207
48086,Sopuerta,15.290111541748047
48076,Sukarrieta,13.06409740447998
48087,Trucios-Turtzioz,15.023816108703613
48088,Ubide,8.864706039428711
48065,Ugao-Miraballes,10.427129745483398
48089,Urduliz,10.715531349182129
48074,UrduÃ±a/OrduÃ±a,10.422462463378906
48080,Valle de TrÃ¡paga-Trapagaran,10.30722427368164
48095,Zaldibar,9.808610916137695
48096,Zalla,34.19358444213867
48905,Zamudio,28.021656036376953
48097,Zaratamo,10.469339370727539
48024,Zeanuri,8.029621124267578
48025,Zeberio,9.798828125
48913,Zierbena,10.769232749938965
48915,Ziortza-Bolibar,13.669538497924805
48051,Lanestosa,10.380281448364258
48020,Bilbao,0
