CODIGO MUNICIPIO,NOMBRE MUNICIPIO,NIDOS 2020
48001,AbadiÃ±o,2.9136219053615187
48002,Abanto y CiÃ©rvana-Abanto Zierbena,3.1075881016793456
48003,Amorebieta-Etxano,4.113294659347016
48004,Amoroto,3.3430039319523357
48005,Arakaldo,2.926052363640656
48006,Arantzazu,2.814622182822748
48007,Munitibar-Arbatzegi Gerrikaitz,1.457385121030038
48008,Artzentales,3.3293765620414
48009,Arrankudiaga,4.7835333829662385
48010,Arrieta,4.4571073714796405
48011,Arrigorriaga,3.4204849400359465
48012,Bakio,3.6586741301175927
48013,Barakaldo,3.8359864979298726
48014,Barrika,3.4252297634824105
48015,Basauri,3.3326767463951
48016,Berango,3.4657566220858778
48017,Bermeo,4.8971077167879535
48018,Berriatua,3.4380212069775125
48019,Berriz,3.8907165669022095
48021,Busturia,4.64719208873324
48022,Karrantza Harana/Valle de Carranza,4.145966562229294
48023,Artea,2.8956759000296826
48024,Zeanuri,5.117371253107406
48025,Zeberio,2.6587115951420035
48026,Dima,2.5773305631808023
48027,Durango,2.994675622568453
48028,Ea,3.474524385027953
48029,Etxebarri,3.2166329666776923
48030,Etxebarria,2.5568096399653077
48031,Elantxobe,3.359698285651461
48032,Elorrio,1.6030405201938085
48033,EreÃ±o,3.467769908594041
48034,Ermua,2.9883561391939915
48035,Fruiz,4.416580512876173
48036,Galdakao,3.569083421581992
48037,Galdames,3.2291686774897475
48038,Gamiz-Fika,3.456975675384887
48039,Garai,3.6610643681492294
48040,Gatika,4.585442423723952
48041,Gautegiz Arteaga,3.5353146729331537
48042,Gordexola,3.7488515361337873
48043,Gorliz,4.335526795669239
48044,Getxo,3.4319842399163205
48045,GÃ¼eÃ±es,3.715079153964232
48046,Gernika-Lumo,2.876090195617929
48047,Gizaburuaga,3.4645845077627375
48048,Ibarrangelu,3.3934706678210182
48049,Ispaster,3.6402008950444285
48050,Izurtza,2.947394287531074
48051,Lanestosa,3.9838591278154256
48052,Larrabetzu,3.3826764346118643
48053,Laukiz,4.4571073714796405
48054,Leioa,3.5365594391926165
48055,Lemoa,4.045902856385717
48056,Lemoiz,4.389562607140528
48057,Lekeitio,3.3497584083862475
48058,Mallabia,3.3733612959269306
48059,MaÃ±aria,2.947394287531074
48060,Markina-Xemein,2.7999707915861114
48061,Maruri-Jatabe,4.4098260364422615
48062,Mendata,3.0719700122013553
48063,Mendexa,3.5794106071392275
48064,MeÃ±aka,4.430089465743995
48065,Ugao-Miraballes,3.393467034300301
48066,Morga,2.9503894363909535
48067,Muxika,3.4569751689342945
48068,Mundaka,4.43104884284808
48069,Mungia,4.788076716741289
48070,Aulesti,2.705408121511355
48071,Muskiz,3.1818873424523684
48072,Otxandio,1.9998668263846753
48073,Ondarroa,3.2151234846584424
48074,UrduÃ±a/OrduÃ±a,3.2288641083369476
48075,Orozko,2.4088309382597046
48076,Sukarrieta,4.437803319281992
48077,Plentzia,4.335526795669239
48078,Portugalete,3.4622601984195933
48079,Errigoiti,2.93012600708922
48080,Valle de TrÃ¡paga-Trapagaran,3.134606007414991
48081,Lezama,3.3691674817440425
48082,Santurtzi,3.1278515309810793
48083,Ortuella,3.141360483848901
48084,Sestao,3.4622601984195933
48085,Sopela,3.404966334180677
48086,Sopuerta,3.4577116142857136
48087,Trucios-Turtzioz,3.336131038475312
48088,Ubide,2.060657114289876
48089,Urduliz,3.4995290042554332
48090,Balmaseda,4.39291945572701
48091,Atxondo,2.550312657445157
48092,Bedia,3.9108133277074915
48093,Areatza,2.93620275863315
48094,Igorre,3.030765428707906
48095,Zaldibar,3.1099367150043933
48096,Zalla,4.639164021833613
48097,Zaratamo,3.3867125578663893
48901,Derio,3.1935510944623497
48902,Erandio,3.577086297796084
48903,Loiu,3.1385418603418644
48904,Sondika,3.0845060488705753
48905,Zamudio,3.4164488167814198
48906,Forua,3.4272430499905737
48907,Kortezubi,3.589350484404443
48908,Murueta,3.3799617149531946
48909,Nabarniz,3.454260955726219
48910,Iurreta,3.8630557734068875
48911,Ajangiz,2.9166170542213963
48912,Alonsotegi,3.274894899646606
48913,Zierbena,3.486020051387611
48914,Arratzu,3.5082967671975083
48020,Bilbao,0.0
