CODIGO MUNICIPIO,NOMBRE MUNICIPIO,NIDOS 2020
48001,Abadiño,28.66691120161061
48002,Abanto y Ciérvana-Abanto Zierbena,73.9812750791022
48003,Amorebieta-Etxano,101.31623655244316
48004,Amoroto,16.240190370275734
48005,Arakaldo,17.000769995443704
48006,Arantzazu,17.201364138774544
48007,Munitibar-Arbatzegi Gerrikaitz,19.923635643885596
48008,Artzentales,22.672808013553887
48009,Arrankudiaga,17.000769995443704
48010,Arrieta,14.628371780869259
48011,Arrigorriaga,16.745323214158493
48012,Bakio,21.182176144443876
48013,Barakaldo,75.41488053497842
48014,Barrika,17.850274240228238
48015,Basauri,29.568545772682178
48016,Berango,29.921085777931307
48017,Bermeo,31.409103985639465
48018,Berriatua,16.28762847067504
48019,Berriz,17.676809778810856
48020,Bilbao,0.0
48021,Busturia,17.985669147120795
48022,Karrantza Harana/Valle de Carranza,0.0
48023,Artea,17.201364138774544
48024,Zeanuri,19.041817596070164
48025,Zeberio,34.07308174313882
48026,Dima,18.48225286319042
48027,Durango,28.66691120161061
48028,Ea,16.590312975573482
48029,Etxebarri,17.206326501059046
48030,Etxebarria,27.409779934739724
48031,Elantxobe,16.590312975573482
48032,Elorrio,20.191641183493036
48033,Ereño,15.557757625972494
48034,Ermua,35.193266249070916
48035,Fruiz,14.628371780869259
48036,Galdakao,157.54825671228622
48037,Galdames,17.412086447433843
48038,Gamiz-Fika,27.142895190811597
48039,Garai,17.676809778810856
48040,Gatika,14.628371780869259
48041,Gautegiz Arteaga,15.557757625972494
48042,Gordexola,18.950601357280355
48043,Gorliz,14.628371780869259
48044,Getxo,102.62270324811963
48045,Güeñes,32.41668671682991
48046,Gernika-Lumo,15.324277556977652
48047,Gizaburuaga,16.240190370275734
48048,Ibarrangelu,15.557757625972494
48049,Ispaster,16.240190370275734
48050,Izurtza,15.692590589492982
48051,Lanestosa,0.0
48052,Larrabetzu,15.740900353783585
48053,Laukiz,14.628371780869259
48054,Leioa,74.74152119326125
48055,Lemoa,18.173366701961235
48056,Lemoiz,14.628371780869259
48057,Lekeitio,17.445228152064384
48058,Mallabia,21.72718088952135
48059,Mañaria,15.692590589492982
48060,Markina-Xemein,16.78497890593991
48061,Maruri-Jatabe,25.543301012501587
48062,Mendata,14.424763711121148
48063,Mendexa,16.240190370275734
48064,Meñaka,25.543301012501587
48065,Ugao-Miraballes,17.921635373777846
48066,Morga,14.424763711121148
48067,Muxika,14.424763711121148
48068,Mundaka,17.985669147120795
48069,Mungia,154.8536263221956
48070,Aulesti,15.747443484067546
48071,Muskiz,0.0
48072,Otxandio,15.647081238004802
48073,Ondarroa,29.638185799634638
48074,Urduña/Orduña,0.0
48075,Orozko,18.91571633709145
48076,Sukarrieta,17.985669147120795
48077,Plentzia,26.873915382591544
48078,Portugalete,19.250950201362432
48079,Errigoiti,14.424763711121148
48080,Valle de Trápaga-Trapagaran,18.535961935054914
48081,Lezama,15.740900353783585
48082,Santurtzi,30.626175076662996
48083,Ortuella,17.412086447433843
48084,Sestao,19.250950201362432
48085,Sopela,31.25170014802127
48086,Sopuerta,79.49399337554264
48087,Trucios-Turtzioz,24.003422383643848
48088,Ubide,0.0
48089,Urduliz,17.850274240228238
48090,Balmaseda,15.874406317221458
48091,Atxondo,30.617723852650023
48092,Bedia,16.842752331871274
48093,Areatza,18.42109397802367
48094,Igorre,18.42109397802367
48095,Zaldibar,23.057795259611307
48096,Zalla,57.8708455567637
48097,Zaratamo,29.568545772682178
48901,Derio,28.473509560901558
48902,Erandio,74.74152119326125
48903,Loiu,71.2700977784711
48904,Sondika,16.066076170530373
48905,Zamudio,28.473509560901558
48906,Forua,15.557757625972494
48907,Kortezubi,15.557757625972494
48908,Murueta,15.557757625972494
48909,Nabarniz,15.557757625972494
48910,Iurreta,32.8879386296531
48911,Ajangiz,14.424763711121148
48912,Alonsotegi,17.295332766493893
48913,Zierbena,17.850274240228238
48914,Arratzu,15.557757625972494
48915,Ziortza-Bolibar,15.747443484067546
